,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
4358,1452,Current_position_6.0,0.415433849,0.023956065,0.022959484,-0.653725591,0.081021815,0.19863923,-0.004162064,0.082784748,0.018833446,0.02852541,-0.005449839,0.009603763,0.026536475,0.062681477,-0.054152061,0.110155963,501,579,30351.23065,0,36533.46935,0.16977691,0.169221232,0.03987843,0.169221232,0.04052062,0.304403398,93.74151972,513.7052,47.12924014
4359,1453,Current_position_4.0,0.122243415,0.001354548,-0.0010816,-0.068418499,0.093966777,-0.003108416,0.013264709,0.017730215,-0.005953485,0.004947943,0.001058616,0.046088653,0.029070509,-0.01491333,0.046267422,-0.030364178,501,579,30789.60803,0,37160.86934,0.17203225,0.171450814,0.042455133,0.171450814,0.043127092,0.30663047,92.3800993,512.3437795,47.80995035
4360,1453,Current_position_5.0,0.373488987,-0.015857685,0.013901903,-0.142148078,0.10249591,-0.036383903,0.003592781,0.01254072,-0.002755791,0.008201873,0.000100084,0.088825208,0.023593323,-0.03518691,0.098540427,-0.001726689,501,579,30789.60803,0,37160.86934,0.17203225,0.171450814,0.042455133,0.171450814,0.043127092,0.30663047,92.3800993,512.3437795,47.80995035
4361,1453,Current_position_6.0,0.659291218,-0.003255703,0.012069827,-0.167146272,0.129464577,-0.056415024,-0.002021967,0.097912703,0.023529241,0.005381287,0.010724849,0.080245065,0.036480424,-0.025024309,0.046053588,0.062478405,501,579,30789.60803,0,37160.86934,0.17203225,0.171450814,0.042455133,0.171450814,0.043127092,0.30663047,92.3800993,512.3437795,47.80995035
4362,1454,Current_position_4.0,0.0947082,-0.013809776,0.000593628,-0.038638952,0.033263083,0.008356186,-0.002326841,0.083817735,-0.036071435,0.000315265,0.072064256,0.015255425,0.005125552,0.070917092,0.002045248,-0.074632702,501,579,30403.61937,0,36838.8155,0.175323455,0.174685207,0.046193084,0.174685207,0.046930699,0.304670403,93.57882183,513.5425021,47.21058908
4363,1454,Current_position_5.0,0.31163487,-0.049136463,0.000346844,-0.08587709,0.058833338,0.034262646,0.009032226,0.076756576,-0.04427014,-0.000879538,-0.013654735,0.037374422,0.006900622,0.141324187,0.004880142,-0.039643247,501,579,30403.61937,0,36838.8155,0.175323455,0.174685207,0.046193084,0.174685207,0.046930699,0.304670403,93.57882183,513.5425021,47.21058908
4364,1454,Current_position_6.0,0.571895775,-0.037525059,-8.95E-05,-0.167509027,0.065770867,0.054113822,0.005620517,0.229241012,-0.110663969,0.001302409,0.247002135,0.02952331,0.009808486,0.356654642,0.003382902,0.088233126,501,579,30403.61937,0,36838.8155,0.175323455,0.174685207,0.046193084,0.174685207,0.046930699,0.304670403,93.57882183,513.5425021,47.21058908
4365,1455,Current_position_4.0,0.062426134,0.035558158,0.000612636,-0.139402441,-0.002915484,0.110615267,-0.004778066,0.028816873,0.00939191,0.000469771,-0.010260198,0.038258826,0.112020981,0.057928136,-0.007530277,-0.131240601,501,579,32005.78138,0,38471.95584,0.168584749,0.168075012,0.038553757,0.168075012,0.039142854,0.312725925,88.60316341,508.5668437,49.6984183
4366,1455,Current_position_5.0,0.172642785,0.152471568,0.00083227,-0.234393333,-0.012945637,0.374280643,-0.111174979,0.081144424,0.018205708,0.000532421,-0.008896097,0.130583433,0.132329089,0.116535503,-0.018105632,-0.09848098,501,579,32005.78138,0,38471.95584,0.168584749,0.168075012,0.038553757,0.168075012,0.039142854,0.312725925,88.60316341,508.5668437,49.6984183
4367,1455,Current_position_6.0,0.225408355,0.14790651,0.001063957,-0.230731088,-0.008162592,0.383396819,-0.119730874,0.254131916,0.080958019,0.00080092,0.050635762,0.124605806,0.132328799,0.104664973,-0.009839419,-0.022473216,501,579,32005.78138,0,38471.95584,0.168584749,0.168075012,0.038553757,0.168075012,0.039142854,0.312725925,88.60316341,508.5668437,49.6984183
4368,1456,Current_position_4.0,0.052231943,0.000923755,0.006699809,-0.102099578,0.042574931,-0.022528309,0.058430172,0.002924637,0.000601034,0.005433594,0.081356213,0.023455197,-0.025646909,0.072873053,0.005654719,0.022095781,501,579,30513.40945,0,36535.24517,0.165307464,0.164822644,0.034795032,0.164822644,0.035355333,0.305229203,93.23785884,513.2015391,47.38107058
4369,1456,Current_position_5.0,0.190311388,0.004818875,0.028675192,-0.233424454,0.059763386,0.09940434,0.02833152,0.004636364,0.003501321,-0.002697216,-0.003551439,0.050636952,-0.030990008,0.161520211,0.01441977,0.056599216,501,579,30513.40945,0,36535.24517,0.165307464,0.164822644,0.034795032,0.164822644,0.035355333,0.305229203,93.23785884,513.2015391,47.38107058
4370,1456,Current_position_6.0,0.269367356,0.004082117,0.016038351,-0.214471283,0.103834381,0.118703937,-0.032788273,0.03273532,0.015704386,-0.002822151,0.186310749,0.047714202,-0.030989992,0.198607623,0.007911671,0.261235613,501,579,30513.40945,0,36535.24517,0.165307464,0.164822644,0.034795032,0.164822644,0.035355333,0.305229203,93.23785884,513.2015391,47.38107058
4371,1457,Current_position_4.0,0.11002127,0.014178638,-0.050556574,-0.084496066,-0.001183397,-0.013742113,0.045862392,0.045470006,-0.000365991,-0.002077641,0.020227057,0.091806662,0.004213014,0.094852325,0.0272884,-0.174216436,501,579,29851.23082,0,36300.13844,0.178351192,0.17765518,0.049625447,0.17765518,0.050429821,0.30184321,95.29431422,515.2579945,46.35284289
4372,1457,Current_position_5.0,0.465129519,0.036691633,-0.046841503,-0.15626981,-0.002509217,0.077043367,0.001568638,0.075179129,-0.028441401,0.001337882,0.043598587,0.186063698,0.00423718,0.134795978,0.082870861,-0.133655768,501,579,29851.23082,0,36300.13844,0.178351192,0.17765518,0.049625447,0.17765518,0.050429821,0.30184321,95.29431422,515.2579945,46.35284289
4373,1457,Current_position_6.0,0.530883466,0.02782119,-0.064208338,-0.293449768,-0.001077493,0.05401971,0.036057297,0.131114866,-0.05577402,-0.002800346,0.13039342,0.131060983,0.00498354,0.322958681,0.030561767,-0.036024075,501,579,29851.23082,0,36300.13844,0.178351192,0.17765518,0.049625447,0.17765518,0.050429821,0.30184321,95.29431422,515.2579945,46.35284289
4374,1458,Current_position_4.0,0.100396146,-0.010307807,-0.0280452,-0.025252614,0.002134872,0.026377811,-0.00816798,0.014945182,-0.006335016,-0.004770988,0.053933824,0.039163702,0.000999177,0.021940953,0.066641577,-0.099453896,501,579,30483.24609,0,35971.9769,0.152875833,0.152583519,0.020650414,0.152583519,0.020988238,0.305075782,93.33153389,513.2952141,47.33423306
4375,1458,Current_position_5.0,0.283951812,-0.02105985,-0.025725168,-0.043100958,0.002496223,0.074801519,0.00829093,0.011476806,-0.025136495,-0.009402115,-0.028870586,0.082571337,0.001337881,0.037510136,0.129246735,-0.017258878,501,579,30483.24609,0,35971.9769,0.152875833,0.152583519,0.020650414,0.152583519,0.020988238,0.305075782,93.33153389,513.2952141,47.33423306
4376,1458,Current_position_6.0,0.3795712,-0.014771921,-0.045453782,-0.059977383,0.003362144,0.096966748,-0.000865157,0.115110375,-0.141750476,-0.001997595,0.196190094,0.070866019,0.001615191,0.062660477,0.076156063,-0.129145098,501,579,30483.24609,0,35971.9769,0.152875833,0.152583519,0.020650414,0.152583519,0.020988238,0.305075782,93.33153389,513.2952141,47.33423306
4377,1459,Current_position_4.0,0.094141381,-0.006344369,-0.001743707,-0.056729802,0.037797686,-0.007392935,-0.012289599,0.024334632,-0.001489492,0.002310558,-0.009194753,0.049164562,0.00678993,-0.008166524,0.019583552,-0.078008525,501,579,29565.15488,0,35843.41806,0.175822076,0.175158049,0.046739542,0.175158049,0.04750695,0.300368579,96.18274882,516.1464291,45.90862559
4378,1459,Current_position_5.0,0.32078805,-0.010107222,-0.002283392,-0.105402341,0.043786717,0.097220228,0.003177061,0.015142821,-0.004996207,0.002034927,-0.017852506,0.087765661,-0.002952266,-0.012369877,0.052864646,0.003038838,501,579,29565.15488,0,35843.41806,0.175822076,0.175158049,0.046739542,0.175158049,0.04750695,0.300368579,96.18274882,516.1464291,45.90862559
4379,1459,Current_position_6.0,0.458684408,-0.009003694,-0.006485202,-0.184786263,0.060986361,0.188588711,-0.001347637,0.090455869,-0.012536412,0.000601457,0.094191123,0.077569046,-0.009055937,-0.023915464,0.027406982,0.05813597,501,579,29565.15488,0,35843.41806,0.175822076,0.175158049,0.046739542,0.175158049,0.04750695,0.300368579,96.18274882,516.1464291,45.90862559
4380,1460,Current_position_4.0,0.101633628,0.011640106,-0.008701408,-0.041770015,-0.019211637,0.038420002,-0.009420195,0.004905819,0.009172718,-0.018561319,0.023274901,0.060615261,0.010508986,0.003323846,0.020806865,-0.121807872,501,579,31925.08931,0,37938.06597,0.15886309,0.158494549,0.027481724,0.158494549,0.027907643,0.312325181,88.8537599,508.8174402,49.57312005
4381,1460,Current_position_5.0,0.318749599,0.024056103,-0.007169567,-0.069919063,-0.017846465,0.132728492,-0.07706589,0.021452444,0.030273421,-0.019552351,0.040795751,0.096167574,0.041632573,0.00431537,0.036038934,-0.170177805,501,579,31925.08931,0,37938.06597,0.15886309,0.158494549,0.027481724,0.158494549,0.027907643,0.312325181,88.8537599,508.8174402,49.57312005
4382,1460,Current_position_6.0,0.540187405,0.025651784,-0.015240372,-0.121154097,-0.029114152,0.184927363,-0.062256097,0.116498712,0.058733807,-0.012315652,0.050021705,0.096459305,0.041637223,0.009685886,0.009763727,-0.068992758,501,579,31925.08931,0,37938.06597,0.15886309,0.158494549,0.027481724,0.158494549,0.027907643,0.312325181,88.8537599,508.8174402,49.57312005
4383,1461,Current_position_4.0,0.060240385,-0.005125603,-6.91E-05,-0.046014702,0.027694652,0.02512186,0.004681688,0.032259358,-0.001959211,0.010615773,-0.062701594,0.097054897,-0.009041533,0.007877544,0.093538177,-0.067746761,501,579,32314.12201,0,38071.91207,0.151489701,0.151234591,0.019091474,0.151234591,0.019386302,0.31425254,87.64558381,507.6092641,50.17720809
4384,1461,Current_position_5.0,0.153580513,-0.008448976,0.000620432,-0.100928413,0.054996187,0.055562389,-0.010854208,0.029692684,-0.002418857,0.020220605,-0.052509673,0.272038342,2.14E-08,0.065875723,0.185905837,0.074635246,501,579,32314.12201,0,38071.91207,0.151489701,0.151234591,0.019091474,0.151234591,0.019386302,0.31425254,87.64558381,507.6092641,50.17720809
4385,1461,Current_position_6.0,0.216006334,-0.004809229,-0.015547546,-0.191866108,0.062255461,0.0764368,-0.014655652,0.115910662,-0.021005202,-0.02099979,0.248728888,0.219931882,-5.59E-08,0.090239806,0.096874108,0.099617998,501,579,32314.12201,0,38071.91207,0.151489701,0.151234591,0.019091474,0.151234591,0.019386302,0.31425254,87.64558381,507.6092641,50.17720809
4386,1462,Current_position_4.0,0.120807421,-0.048745003,-0.005409593,-0.036178069,0.016562243,0.000126409,0.013762639,-0.020914683,0.002939447,0.018236714,-0.014386829,0.08728316,0.15048395,0.048449798,0.007596784,-0.072093168,501,579,31945.13394,0,38098.36509,0.161922547,0.161509061,0.030965561,0.161509061,0.031443422,0.312424778,88.79150951,508.7551898,49.60424524
4387,1462,Current_position_5.0,0.328209787,-0.113760719,-0.006711643,-0.096626687,0.021543821,0.000243786,0.042887995,-0.077943997,0.00757706,0.020266921,-0.077754089,0.253283371,0.17881301,0.144701659,0.014283248,0.037681445,501,579,31945.13394,0,38098.36509,0.161922547,0.161509061,0.030965561,0.161509061,0.031443422,0.312424778,88.79150951,508.7551898,49.60424524
4388,1462,Current_position_6.0,0.605603526,-0.157537108,0.025813986,-0.149760326,0.036886962,0.000306994,0.039060287,0.111845932,-0.020422769,0.034707235,-0.077090486,0.207253294,0.178810112,0.182556721,0.006777643,0.029041457,501,579,31945.13394,0,38098.36509,0.161922547,0.161509061,0.030965561,0.161509061,0.031443422,0.312424778,88.79150951,508.7551898,49.60424524
4389,1463,Current_position_4.0,-0.057389599,0.015318948,-0.019966495,-0.110057888,0.033357659,0.038638479,0.010130146,0.044773664,-0.000756135,-0.039214742,0.003231027,0.008607552,-0.00345067,0.102636832,0.027403176,0.122672579,501,579,30319.02677,0,36558.55069,0.171250719,0.170672081,0.041555159,0.170672081,0.042223885,0.304239151,93.84153177,513.805212,47.07923411
4390,1463,Current_position_5.0,-0.16446359,0.0692855,-0.004993631,-0.193695269,0.054278567,0.1578129,-0.015173734,0.098435616,-0.011237102,-0.033478044,0.010232437,0.019051424,-0.003213824,0.191801242,0.074547659,0.029032779,501,579,30319.02677,0,36558.55069,0.171250719,0.170672081,0.041555159,0.170672081,0.042223885,0.304239151,93.84153177,513.805212,47.07923411
4391,1463,Current_position_6.0,-0.22816004,0.091953152,-0.008335386,-0.272741493,0.060522705,0.178741908,-0.015194359,0.16121191,-0.039156908,-0.047364796,0.112490672,0.018547712,-0.003928011,0.247880691,0.029156388,0.018886582,501,579,30319.02677,0,36558.55069,0.171250719,0.170672081,0.041555159,0.170672081,0.042223885,0.304239151,93.84153177,513.805212,47.07923411
4392,1464,Current_position_4.0,0.052900772,0.005224111,0.004294807,0.037747842,-0.032016611,-0.004736737,-0.014815605,0.096812179,-0.000994524,-0.004800368,-0.018635196,0.040083364,-0.000580585,-0.011389986,0.034046822,-0.077105555,501,579,30879.19256,0,36627.83388,0.157304431,0.156947346,0.025693639,0.156947346,0.026106319,0.307083595,92.10188645,512.0655667,47.94905678
4393,1464,Current_position_5.0,0.171343018,0.044470992,0.005611023,0.149716406,-0.037838175,-0.033777288,0.013136027,0.092268767,0.000502366,-0.010335763,-0.036070048,0.122974758,-0.011754639,-0.04929934,0.071112036,-0.088924755,501,579,30879.19256,0,36627.83388,0.157304431,0.156947346,0.025693639,0.156947346,0.026106319,0.307083595,92.10188645,512.0655667,47.94905678
4394,1464,Current_position_6.0,0.238328614,0.033135763,-0.019478501,0.238571022,-0.051605638,-0.038877293,0.002174146,0.175019211,-0.006934848,-0.009760655,-0.001507075,0.1094083,-0.011754388,-0.066437529,0.068045257,-0.092828791,501,579,30879.19256,0,36627.83388,0.157304431,0.156947346,0.025693639,0.156947346,0.026106319,0.307083595,92.10188645,512.0655667,47.94905678
4395,1465,Current_position_4.0,0.088131033,0.003651273,-0.009276757,-0.079279673,0.054716914,-0.002310844,0.024133516,-0.004066404,-0.024578176,0.056577233,-0.035888206,0.057026063,0.025361315,-0.010683805,-0.009991788,-0.117686023,501,579,30955.59679,0,37006.78131,0.163973328,0.163515559,0.033284448,0.163515559,0.033813487,0.307469525,91.86460626,511.8282865,48.06769687
4396,1465,Current_position_5.0,0.247916879,0.010216408,-0.001355362,-0.169520394,0.076746035,0.125145835,-0.000187851,0.014430298,0.007102573,0.045117904,0.025439046,0.107872076,0.025816858,-0.026798036,-0.026474043,-0.16807788,501,579,30955.59679,0,37006.78131,0.163973328,0.163515559,0.033284448,0.163515559,0.033813487,0.307469525,91.86460626,511.8282865,48.06769687
4397,1465,Current_position_6.0,0.415032798,0.012314776,-0.005543605,-0.170086683,0.101567231,0.231182412,-0.007434305,0.071837219,0.073665138,-0.003035671,0.252712322,0.106920414,0.031070044,-0.031678531,-0.006434079,-0.199854293,501,579,30955.59679,0,37006.78131,0.163973328,0.163515559,0.033284448,0.163515559,0.033813487,0.307469525,91.86460626,511.8282865,48.06769687
4398,1466,Current_position_4.0,0.141187874,-0.002155726,0.009652696,-0.102356038,0.064191623,0.033076831,0.034795907,-0.007419511,-0.004424382,-0.003379227,-0.014074431,0.009952328,-0.003528195,0.021843483,0.015591475,-0.007869638,501,579,31848.40932,0,38362.41189,0.17033937,0.169801695,0.040549264,0.169801695,0.041170649,0.311943886,89.09189652,509.0555768,49.45405174
4399,1466,Current_position_5.0,0.470096535,-0.008936262,0.012066279,-0.223339566,0.104176285,0.12857223,-0.016494201,0.06602695,0.016930691,0.007766681,-0.018177171,0.027083312,-0.004232724,0.088463205,0.02403933,0.110011281,501,579,31848.40932,0,38362.41189,0.17033937,0.169801695,0.040549264,0.169801695,0.041170649,0.311943886,89.09189652,509.0555768,49.45405174
4400,1466,Current_position_6.0,0.650293924,-0.005786525,-0.003121353,-0.371084135,0.104175232,0.173520367,-0.008764009,0.135614532,0.089774762,-0.029698441,0.052908868,0.021238754,-0.004620798,0.101805904,0.005841407,0.055837083,501,579,31848.40932,0,38362.41189,0.17033937,0.169801695,0.040549264,0.169801695,0.041170649,0.311943886,89.09189652,509.0555768,49.45405174
4401,1467,Current_position_4.0,0.055907973,-4.65E-05,0.004703252,-0.032266488,0.000421827,0.03019657,-0.001136031,0.062895415,-0.005243982,2.65E-05,-0.016083893,0.083918229,0.000422355,0.003978428,0.030943714,-0.147774274,501,579,30657.1202,0,36885.14047,0.169393392,0.168849032,0.039448283,0.168849032,0.040077393,0.305959106,92.79155218,512.7552324,47.60422391
4402,1467,Current_position_5.0,0.197466622,-0.002292267,0.002356075,-0.068607253,0.000373968,0.07912609,-0.032342634,0.057588339,-0.009541765,0.000240909,-0.10590538,0.192962508,-0.004874754,0.01707804,0.047680003,-0.026144031,501,579,30657.1202,0,36885.14047,0.169393392,0.168849032,0.039448283,0.168849032,0.040077393,0.305959106,92.79155218,512.7552324,47.60422391
4403,1467,Current_position_6.0,0.330473159,-0.004267486,0.006291552,-0.130662721,0.000706282,0.117795459,-0.042594041,0.29566051,-0.022038886,-0.000130589,0.107772661,0.207631866,-0.004874928,0.034287313,0.047385044,-0.164618239,501,579,30657.1202,0,36885.14047,0.169393392,0.168849032,0.039448283,0.168849032,0.040077393,0.305959106,92.79155218,512.7552324,47.60422391
4404,1468,Current_position_4.0,0.070791897,-4.13E-05,-0.001999975,0.015186353,-0.005015821,0.039136842,-0.003157798,0.034078456,0.014246602,-0.014640793,0.008003661,0.038431667,0.007256098,0.011166072,-0.000251269,0.020880365,501,579,31135.08379,0,36882.52696,0.156167834,0.155831057,0.024403557,0.155831057,0.024792766,0.308374245,91.30719321,511.2708735,48.34640339
4405,1468,Current_position_5.0,0.214204533,-0.000218891,0.004327014,0.033381612,-0.007075589,0.094842126,0.01229176,0.067273532,0.015865611,0.015975921,0.010960057,0.085323303,0.009519925,0.026410967,-0.000635303,-0.015763503,501,579,31135.08379,0,36882.52696,0.156167834,0.155831057,0.024403557,0.155831057,0.024792766,0.308374245,91.30719321,511.2708735,48.34640339
4406,1468,Current_position_6.0,0.296455342,-0.000319528,0.007104556,0.036698997,-0.008559021,0.124966206,0.017801831,0.151149514,0.05054834,0.008210936,0.026039775,0.083492441,0.021137696,0.059203639,-0.000252907,-0.014722845,501,579,31135.08379,0,36882.52696,0.156167834,0.155831057,0.024403557,0.155831057,0.024792766,0.308374245,91.30719321,511.2708735,48.34640339
4407,1469,Current_position_4.0,0.146255592,-0.017328833,-0.001917583,-0.122814844,0.004485612,-0.077808368,0.000637899,-0.004300446,-0.014509498,-0.003637944,0.010703186,0.067467207,-0.050585944,0.083230465,0.020561851,-0.030903238,501,579,30084.15664,0,36123.23832,0.167708804,0.167179964,0.03751936,0.167179964,0.038130533,0.303038569,94.57094212,514.5346224,46.71452894
4408,1469,Current_position_5.0,0.522896737,-0.030835925,-0.002777467,-0.233883446,0.006092297,0.056947933,0.000223957,0.032191552,0.011128747,0.006314932,-0.02502507,0.147641746,-0.067848811,0.154407279,0.045854839,-0.043173028,501,579,30084.15664,0,36123.23832,0.167708804,0.167179964,0.03751936,0.167179964,0.038130533,0.303038569,94.57094212,514.5346224,46.71452894
4409,1469,Current_position_6.0,0.70461824,-0.03163442,-0.002800936,-0.387678038,0.005460562,0.11932082,0.000431012,0.061191517,0.08141885,7.78E-05,0.054944244,0.118826023,-0.067849767,0.247879788,0.019030263,0.02118075,501,579,30084.15664,0,36123.23832,0.167708804,0.167179964,0.03751936,0.167179964,0.038130533,0.303038569,94.57094212,514.5346224,46.71452894
4410,1470,Current_position_4.0,0.125168196,-0.011145703,-0.017278,-0.116796856,0.010717659,-0.009317557,-0.015718329,0.015012476,-0.001940583,0.00060816,0.004726111,0.0701306,0.041839568,0.033400098,0.026232716,-0.195034065,501,579,31054.45649,0,36995.07666,0.16098989,0.160578669,0.029890318,0.160578669,0.030365562,0.307968165,91.55758855,511.5212688,48.22120573
4411,1470,Current_position_5.0,0.418676332,-0.035884098,-0.010303345,-0.351020584,0.035688196,-0.041702841,-0.001005128,0.017590536,-0.002640664,-0.003941473,-0.047506138,0.186726636,0.051115818,0.119547295,0.051231015,-0.250854539,501,579,31054.45649,0,36995.07666,0.16098989,0.160578669,0.029890318,0.160578669,0.030365562,0.307968165,91.55758855,511.5212688,48.22120573
4412,1470,Current_position_6.0,0.560275822,-0.034015439,-0.011562598,-0.497552517,0.035691135,-0.057417915,-0.00637845,0.038452547,-0.006541856,0.001848203,0.106188511,0.154161725,0.05684345,0.196341758,0.009965239,-0.023003729,501,579,31054.45649,0,36995.07666,0.16098989,0.160578669,0.029890318,0.160578669,0.030365562,0.307968165,91.55758855,511.5212688,48.22120573
4413,1471,Current_position_4.0,0.155918816,-0.019759895,-0.003100704,-0.037450464,-0.021866811,0.005661859,0.001945813,0.04655578,0.002983586,0.019670004,0.04744201,0.142518102,-8.98E-05,-0.012769208,-0.013892872,-0.072182653,501,579,30945.65397,0,37100.82905,0.166398432,0.165903977,0.036044716,0.165903977,0.036616152,0.30741933,91.89548458,511.8591648,48.05225771
4414,1471,Current_position_5.0,0.57559922,-0.060743575,0.00343058,-0.061736311,-0.030919441,0.017794749,0.026322398,0.037217435,0.00343146,0.03580791,-0.024893358,0.294359573,-0.018028573,-0.029409047,-0.071862047,-0.079951708,501,579,30945.65397,0,37100.82905,0.166398432,0.165903977,0.036044716,0.165903977,0.036616152,0.30741933,91.89548458,511.8591648,48.05225771
4415,1471,Current_position_6.0,0.886867553,-0.048297705,0.000337672,-0.110022805,-0.048456181,0.024266711,0.024994101,0.178046517,0.009273958,0.004926128,0.100764307,0.269885641,-0.018029675,-0.054935064,-0.010776326,0.000392732,501,579,30945.65397,0,37100.82905,0.166398432,0.165903977,0.036044716,0.165903977,0.036616152,0.30741933,91.89548458,511.8591648,48.05225771
4416,1472,Current_position_4.0,-0.014010749,-0.006335955,-0.001791221,-0.020579549,0.025346433,0.040925579,0.007152052,0.037749546,0.014217684,-0.024768204,-0.034369472,0.077685071,-0.011233731,-0.016102159,0.055925331,-0.016767815,501,579,32209.21864,0,38559.20477,0.165138292,0.16468146,0.034631867,0.16468146,0.035159822,0.31373399,87.9713707,507.935051,50.01431465
4417,1472,Current_position_5.0,-0.035500996,-0.029269092,-0.005146896,-0.055140171,0.058638354,0.150943158,-0.003653415,0.027894361,0.013616559,-0.000339672,-0.112073557,0.193506247,-0.014325913,-0.04096463,0.092830547,0.060136676,501,579,32209.21864,0,38559.20477,0.165138292,0.16468146,0.034631867,0.16468146,0.035159822,0.31373399,87.9713707,507.935051,50.01431465
4418,1472,Current_position_6.0,-0.057765032,-0.045221028,0.000501887,-0.091028001,0.048088478,0.257200227,-0.004610049,0.307919602,0.052286076,-0.000525865,0.14955716,0.149036504,-0.015995256,-0.089865045,0.08204943,-0.133553394,501,579,32209.21864,0,38559.20477,0.165138292,0.16468146,0.034631867,0.16468146,0.035159822,0.31373399,87.9713707,507.935051,50.01431465
4419,1473,Current_position_4.0,0.133825728,0.012368935,-0.013085384,-0.041371454,-0.008238291,0.049731769,0.005663897,0.042845922,0.009782018,0.006714242,0.002286603,0.013457861,-0.003616174,0.030350343,0.095462844,-0.097892713,501,579,30036.54477,0,36556.91274,0.179064528,0.178362107,0.050442435,0.178362107,0.051254215,0.302794612,94.71880507,514.6824853,46.64059747
4420,1473,Current_position_5.0,0.363589162,0.052494236,-0.009604337,-0.054691558,-0.010093638,0.180418726,0.056724731,0.045730486,0.011601264,0.023646349,-0.076956889,0.040895902,-0.00579028,0.06558533,0.221765568,-0.059783286,501,579,30036.54477,0,36556.91274,0.179064528,0.178362107,0.050442435,0.178362107,0.051254215,0.302794612,94.71880507,514.6824853,46.64059747
4421,1473,Current_position_6.0,0.497607857,0.056035872,-0.003565106,-0.117454371,-0.018516274,0.240621296,0.081283621,0.14798226,0.036928787,-0.005705563,0.110057446,0.032713883,-0.007797923,0.096551458,0.12967254,-0.051996795,501,579,30036.54477,0,36556.91274,0.179064528,0.178362107,0.050442435,0.178362107,0.051254215,0.302794612,94.71880507,514.6824853,46.64059747
4422,1474,Current_position_4.0,0.09473872,0.05133893,0.007418531,-0.101652552,0.035680453,0.002649834,0.000931549,0.003027831,0.016126982,-0.008604636,0.003192943,0.090113823,-0.000369133,0.056027257,0.046485195,-0.026879143,501,579,30553.63769,0,36637.36744,0.166555786,0.16605259,0.036216466,0.16605259,0.036798005,0.305433697,93.11292642,513.0766067,47.44353679
4423,1474,Current_position_5.0,0.307791095,0.091662836,0.015866509,-0.190065103,0.018766333,0.010087699,0.04376517,0.004813086,0.026815764,0.018591961,-0.087482744,0.203424075,-0.001138733,0.115198591,0.100559109,0.051122286,501,579,30553.63769,0,36637.36744,0.166555786,0.16605259,0.036216466,0.16605259,0.036798005,0.305433697,93.11292642,513.0766067,47.44353679
4424,1474,Current_position_6.0,0.446471964,0.16084589,-0.019738034,-0.250594588,0.053908379,0.015421866,0.064420174,0.008172955,0.07318363,0.055030932,-0.015204068,0.166692762,-0.001400651,0.180900784,0.079902447,-0.001980135,501,579,30553.63769,0,36637.36744,0.166555786,0.16605259,0.036216466,0.16605259,0.036798005,0.305433697,93.11292642,513.0766067,47.44353679
4425,1475,Current_position_4.0,0.097496649,-0.002138795,-0.006113993,-0.015783328,0.001755306,0.01750451,0.069704531,0.005827765,-0.017376271,0.008227205,-0.059933424,0.121782492,0.001004209,-0.003514956,-0.046415977,0.066399564,501,579,31099.25639,0,36970.27142,0.159186937,0.158803677,0.02783898,0.158803677,0.028281909,0.308193866,91.41845841,511.3821387,48.29077079
4426,1475,Current_position_5.0,0.289919624,-0.008829748,-0.012398595,-0.037937513,0.00658697,0.103179821,0.045786149,0.01589179,-0.025615278,0.031512069,-0.180367225,0.244701361,7.68E-08,-0.009959633,-0.10851681,0.131597114,501,579,31099.25639,0,36970.27142,0.159186937,0.158803677,0.02783898,0.158803677,0.028281909,0.308193866,91.41845841,511.3821387,48.29077079
4427,1475,Current_position_6.0,0.41551136,-0.014961475,-0.00915131,-0.057439501,0.003465002,0.139732057,0.044643534,0.120214675,0.099007193,0.012019653,0.060756628,0.209186404,6.46E-08,-0.012303017,-0.049459525,0.121346888,501,579,31099.25639,0,36970.27142,0.159186937,0.158803677,0.02783898,0.158803677,0.028281909,0.308193866,91.41845841,511.3821387,48.29077079
4428,1476,Current_position_4.0,0.034244201,-0.014105949,-0.042213371,-0.089374299,0.001164206,-0.010492744,0.031232426,0.046903249,0.056475242,0.010203037,0.032310232,0.014681528,-0.021700239,0.117632845,0.006968862,-0.089430831,501,579,31078.08005,0,37135.4892,0.163566285,0.163116449,0.032823202,0.163116449,0.033343072,0.3080872,91.48422344,511.4479037,48.25788828
4429,1476,Current_position_5.0,0.103907592,0.01636499,-0.031391809,-0.096853026,0.001438784,0.144202037,-0.010608111,0.091710386,0.071611246,0.00254943,-0.005817362,0.032479687,-0.042328721,0.182027336,0.026206869,-0.107775676,501,579,31078.08005,0,37135.4892,0.163566285,0.163116449,0.032823202,0.163116449,0.033343072,0.3080872,91.48422344,511.4479037,48.25788828
