,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
3301,1100,Current_position_5.0,0.273779962,0.020910856,-0.013981189,0.014481992,-0.002850135,0.010205323,-0.012330719,0.099000573,0.052777078,-0.007124134,-0.010982439,-0.017171923,0.006126994,-0.001785142,-0.004356335,-0.080611911,111,174,2125.828689,0,3928.497252,0.463355929,0.458869753,0.151741775,0.458869753,0.158774159,0.168016559,151.3980475,504.3462469,3.300976225
3302,1100,Current_position_6.0,0.366608427,0.016605447,-0.012158251,0.027233502,-0.003552399,0.016199081,-0.008760333,0.276778889,0.119366138,0.003816029,0.030187066,-0.015154566,0.006127,-0.003304265,-0.001424001,0.020093083,111,174,2125.828689,0,3928.497252,0.463355929,0.458869753,0.151741775,0.458869753,0.158774159,0.168016559,151.3980475,504.3462469,3.300976225
3303,1101,Current_position_4.0,0.061376887,0.001834037,0.00464476,0.024247207,0.012122011,0.001687646,0.012410712,0.07203559,0.019772481,0.004872691,0.010443117,-0.000892369,-0.005361043,0.005816283,0.001297481,-0.02518973,111,174,2281.42695,0,3925.221802,0.421407993,0.418777571,0.088894571,0.418777571,0.093017935,0.174383589,150.9148231,503.8630225,3.542588431
3304,1101,Current_position_5.0,0.189191575,0.011528315,0.004953664,0.036242393,0.018265287,0.014696064,-0.003962379,0.110203345,0.05955656,0.001970881,0.013105983,-0.002212265,-0.007700937,0.015985906,0.004211685,0.027514299,111,174,2281.42695,0,3925.221802,0.421407993,0.418777571,0.088894571,0.418777571,0.093017935,0.174383589,150.9148231,503.8630225,3.542588431
3305,1101,Current_position_6.0,0.256544502,0.014187238,0.007073926,0.048169993,0.015380799,0.022183727,-0.011827116,0.249873131,0.143766248,0.001919442,0.01403202,-0.002551944,-0.007700946,0.019178228,0.000546643,0.079407252,111,174,2281.42695,0,3925.221802,0.421407993,0.418777571,0.088894571,0.418777571,0.093017935,0.174383589,150.9148231,503.8630225,3.542588431
3306,1102,Current_position_4.0,0.039737267,0.02464122,-0.003097235,0.013096152,0.001481801,0.007185777,0.008117642,0.041902269,-0.005257803,-0.00984367,0.00487414,-0.003428088,-5.39E-05,0.011414581,0.018556794,-0.003869883,111,174,2019.934176,0,3729.04647,0.46303538,0.458324215,0.150886607,0.458324215,0.158271677,0.163541697,151.7269125,504.6751119,3.136543751
3307,1102,Current_position_5.0,0.13079465,0.02804492,0.010000175,0.029483208,0.002575281,0.022297932,-0.00740296,0.086423614,0.002790867,-0.00808886,-0.007739203,-0.00948211,-0.000731243,0.032364401,0.027374931,-0.028255267,111,174,2019.934176,0,3729.04647,0.46303538,0.458324215,0.150886607,0.458324215,0.158271677,0.163541697,151.7269125,504.6751119,3.136543751
3308,1102,Current_position_6.0,0.203320597,0.04591267,-0.010472909,0.043069348,0.0033858,0.028948498,-0.004825442,0.232584089,0.079140475,-0.002039242,0.025330549,-0.009063708,-0.000731243,0.05315263,0.007797678,0.048582096,111,174,2019.934176,0,3729.04647,0.46303538,0.458324215,0.150886607,0.458324215,0.158271677,0.163541697,151.7269125,504.6751119,3.136543751
3309,1103,Current_position_4.0,0.099718188,-0.004139666,0.000743113,0.004121703,0.005221654,0.006462468,0.006488641,0.033687446,-0.003204433,-0.00854709,-0.011361055,-0.010902506,0.00067407,-0.002662698,-0.013172243,0.226853802,111,174,1946.631722,0,3898.340324,0.507125675,0.500651159,0.217236952,0.500651159,0.227386194,0.160370987,151.9545599,504.9027592,3.022720065
3310,1103,Current_position_5.0,0.238892757,-0.006383098,-0.002148978,0.012432327,0.006396243,0.022568475,-0.003750634,0.066014011,0.021962369,-0.012773544,-0.025086701,-0.019672915,0.006613731,-0.004725498,-0.024290064,0.298704364,111,174,1946.631722,0,3898.340324,0.507125675,0.500651159,0.217236952,0.500651159,0.227386194,0.160370987,151.9545599,504.9027592,3.022720065
3311,1103,Current_position_6.0,0.373574707,-0.008647644,-0.001574711,0.017588326,0.008542335,0.030152291,-0.002551912,0.27390229,0.061656165,-0.019232133,0.027672007,-0.01840137,-0.006164063,-0.012207822,-0.012799011,0.334904973,111,174,1946.631722,0,3898.340324,0.507125675,0.500651159,0.217236952,0.500651159,0.227386194,0.160370987,151.9545599,504.9027592,3.022720065
3312,1104,Current_position_4.0,0.082380783,0.020389056,-0.011307473,0.003088987,0.004036113,0.003813254,0.020977605,0.066823767,-0.000919819,-0.007375196,-0.003706424,0.004413088,-0.002991849,0.004047038,0.001223973,-0.0231542,111,174,1918.781984,0,3584.269771,0.469900593,0.464665858,0.160827561,0.464665858,0.169033362,0.159149783,152.0410497,504.9892491,2.97947513
3313,1104,Current_position_5.0,0.210543476,0.038774142,-0.015033749,0.009083534,0.009389012,0.008525741,-0.001596119,0.086303223,-8.06E-05,-0.006205069,-0.003328245,0.013151898,-0.004150183,0.008269832,0.002947168,0.006296007,111,174,1918.781984,0,3584.269771,0.469900593,0.464665858,0.160827561,0.464665858,0.169033362,0.159149783,152.0410497,504.9892491,2.97947513
3314,1104,Current_position_6.0,0.273947646,0.033202587,0.000574479,0.01074087,0.006991119,0.009832598,0.005400778,0.215112952,0.055233879,-0.017220045,0.001192872,0.010301057,-0.004757578,0.014255761,0.002233059,0.037993292,111,174,1918.781984,0,3584.269771,0.469900593,0.464665858,0.160827561,0.464665858,0.169033362,0.159149783,152.0410497,504.9892491,2.97947513
3315,1105,Current_position_4.0,0.092082392,-0.004790153,-8.84E-05,0.018758124,0.01424646,0.000650019,0.001202347,-0.013598315,0.027922399,0.014153031,0.002212696,-0.001591628,-0.00445561,-0.000854543,-0.009534223,0.111525566,111,174,2034.917336,0,3720.286113,0.457483893,0.45302128,0.142573899,0.45302128,0.149569346,0.164182259,151.6803809,504.6285803,3.159809528
3316,1105,Current_position_5.0,0.228442314,-0.012157527,-0.001135444,0.037363278,0.017433102,0.00172146,-0.0014218,-0.004715057,0.033370283,0.006650284,0.006322088,-0.003117674,-0.004831573,-0.002292711,-0.015607311,0.140988124,111,174,2034.917336,0,3720.286113,0.457483893,0.45302128,0.142573899,0.45302128,0.149569346,0.164182259,151.6803809,504.6285803,3.159809528
3317,1105,Current_position_6.0,0.282580229,-0.012180594,-0.001253025,0.053387338,0.02465818,0.002244113,-0.001345655,0.078628157,0.09373614,-0.00029838,0.003728151,-0.00281024,-0.007570118,-0.003034513,-0.010066803,0.178462044,111,174,2034.917336,0,3720.286113,0.457483893,0.45302128,0.142573899,0.45302128,0.149569346,0.164182259,151.6803809,504.6285803,3.159809528
3318,1106,Current_position_4.0,0.078850826,2.15E-05,-0.00208961,-0.011855806,0.003631153,-0.003860071,-0.000988285,0.050659747,0.022012264,-0.011503675,-0.010784665,-0.007600464,-0.00184227,0.019466774,0.001694732,-0.029652189,111,174,1999.712328,0,3689.394699,0.462731076,0.457983629,0.150352715,0.457983629,0.15779466,0.162673171,151.7897133,504.7379126,3.105143366
3319,1106,Current_position_5.0,0.200930065,0.00133458,-0.001991566,-0.021291053,0.001881881,-0.01111131,-0.003828604,0.034044308,0.070149489,-0.01231806,-0.021509099,-0.013942697,-0.004827169,0.039453619,0.002684535,0.029683291,111,174,1999.712328,0,3689.394699,0.462731076,0.457983629,0.150352715,0.457983629,0.15779466,0.162673171,151.7897133,504.7379126,3.105143366
3320,1106,Current_position_6.0,0.290184176,-0.001220963,-0.002466288,-0.029690089,0.009335576,-0.015044797,-0.005748114,0.268821386,0.188424603,-0.018215738,0.014314867,-0.01350626,-0.006161619,0.037883321,0.001632076,0.113969675,111,174,1999.712328,0,3689.394699,0.462731076,0.457983629,0.150352715,0.457983629,0.15779466,0.162673171,151.7897133,504.7379126,3.105143366
3321,1107,Current_position_4.0,0.057100686,0.018378514,0.005928558,-0.002929555,0.004802012,0.000759646,0.01640024,0.032542854,-0.00322301,-0.004834625,-0.016913686,0.004850405,-0.000542312,0.009977534,0.008572616,0.028981444,111,174,2222.43979,0,3812.247992,0.419654791,0.417026438,0.086149552,0.417026438,0.090269673,0.171997595,151.0980131,504.0462124,3.450993463
3322,1107,Current_position_5.0,0.181067396,0.024227498,0.008340971,-0.006262488,0.007036495,0.007842333,-0.001688163,0.113981439,0.065696678,0.001499868,-0.007078714,0.009208339,-0.001076417,0.02696434,0.010347151,0.059186672,111,174,2222.43979,0,3812.247992,0.419654791,0.417026438,0.086149552,0.417026438,0.090269673,0.171997595,151.0980131,504.0462124,3.450993463
3323,1107,Current_position_6.0,0.284974722,0.021318252,0.019370939,-0.007657114,0.008149939,0.011989206,0.00022767,0.215249801,0.116501588,0.009540804,0.013488639,0.008418302,-0.001076421,0.03308709,0.006125335,0.171338921,111,174,2222.43979,0,3812.247992,0.419654791,0.417026438,0.086149552,0.417026438,0.090269673,0.171997595,151.0980131,504.0462124,3.450993463
3324,1108,Current_position_4.0,0.040758333,0.01498831,0.002054641,0.000295847,0.023052758,0.009847302,0.008349925,-0.040873493,-0.006768108,0.002378337,0.003345076,0.008914888,0.003244882,0.012383728,0.001615857,0.013663202,111,174,1957.133746,0,3746.757217,0.483274784,0.477645966,0.181174758,0.477645966,0.189998309,0.16082909,151.9219449,504.8701443,3.039027556
3325,1108,Current_position_5.0,0.127501178,0.028491352,0.000345331,0.00066415,0.03206696,0.021712018,-0.002809165,-0.022907392,0.010981645,-0.006522932,-0.005600081,0.013587175,0.002071216,0.022423434,0.002869718,0.10825833,111,174,1957.133746,0,3746.757217,0.483274784,0.477645966,0.181174758,0.477645966,0.189998309,0.16082909,151.9219449,504.8701443,3.039027556
3326,1108,Current_position_6.0,0.198097671,0.028823862,0.003607281,0.001106293,0.032973741,0.028470571,0.001968322,0.159205164,0.093581468,0.013109513,0.025477376,0.009910779,4.08E-08,0.046617952,0.001515792,0.090766614,111,174,1957.133746,0,3746.757217,0.483274784,0.477645966,0.181174758,0.477645966,0.189998309,0.16082909,151.9219449,504.8701443,3.039027556
3327,1109,Current_position_4.0,0.063457655,0.006265274,0.002588117,0.003982236,0.006900881,-5.41E-05,0.008942878,-0.036702441,0.003612798,-0.017330076,-0.006205575,-0.015195452,-0.002726573,0.008756246,0.0043034,0.021948201,111,174,2220.827844,0,4020.378076,0.451476739,0.447607215,0.134086985,0.447607215,0.140152727,0.171931928,151.1030191,504.0512185,3.448490441
3328,1109,Current_position_5.0,0.21613725,0.010657681,0.005335924,0.008652164,0.010324731,0.000504636,-0.001936659,0.013425671,0.028189514,-0.019533948,-0.00972999,-0.032499007,-0.005722476,0.024796515,0.007497189,0.111808224,111,174,2220.827844,0,4020.378076,0.451476739,0.447607215,0.134086985,0.447607215,0.140152727,0.171931928,151.1030191,504.0512185,3.448490441
3329,1109,Current_position_6.0,0.392186515,0.017479706,0.001331369,0.010643297,0.013387665,0.000881362,0.000727902,0.202099588,0.05502458,-0.021245963,0.002182486,-0.030053272,-0.007347379,0.030499713,0.004286569,0.021460305,111,174,2220.827844,0,4020.378076,0.451476739,0.447607215,0.134086985,0.447607215,0.140152727,0.171931928,151.1030191,504.0512185,3.448490441
3330,1110,Current_position_4.0,0.078037173,0.001685166,0.001467837,0.013442958,-0.005432655,-0.000296675,0.0035969,0.067232558,0.055850641,0.017306283,0.008113675,-0.002198493,-0.008474997,0.005266092,0.011447325,0.004909253,111,174,2194.839521,0,4130.883893,0.473363491,0.468675572,0.167113059,0.468675572,0.174461688,0.17086974,151.1837282,504.1319276,3.408135902
3331,1110,Current_position_5.0,0.227236167,0.010218829,0.000636791,0.030002022,-0.010821851,-0.003515875,-0.000642133,0.101734621,0.056725933,0.001595374,0.007238117,-0.007295574,-0.009043825,0.011342667,0.030450056,0.03481998,111,174,2194.839521,0,4130.883893,0.473363491,0.468675572,0.167113059,0.468675572,0.174461688,0.17086974,151.1837282,504.1319276,3.408135902
3332,1110,Current_position_6.0,0.309135128,0.010057789,0.002336682,0.047671121,-0.012740645,-0.00555192,-0.003740343,0.276403617,0.14754201,0.038273146,0.034461294,-0.005684099,-0.011568001,0.018170078,0.007480495,0.220979227,111,174,2194.839521,0,4130.883893,0.473363491,0.468675572,0.167113059,0.468675572,0.174461688,0.17086974,151.1837282,504.1319276,3.408135902
3333,1111,Current_position_4.0,0.078254887,-0.001173862,0.003373978,-0.001547602,-0.001679361,0.00010841,0.012728336,-0.117033196,-0.029132617,-0.016968395,-0.005206913,0.025393727,2.61E-05,0.003518956,-0.008078274,0.043425477,111,174,2046.113425,0,3912.945997,0.482444136,0.47709132,0.180305313,0.47709132,0.188696213,0.16465929,151.6456105,504.5938098,3.17719476
3334,1111,Current_position_5.0,0.232209625,-0.00285033,0.005261557,-0.002909486,-0.002187253,0.00044756,-0.007716764,-0.053645472,0.000970268,-0.049177781,-0.012544164,0.051006989,0.000126892,0.00618364,-0.026268989,0.109829747,111,174,2046.113425,0,3912.945997,0.482444136,0.47709132,0.180305313,0.47709132,0.188696213,0.16465929,151.6456105,504.5938098,3.17719476
3335,1111,Current_position_6.0,0.304726765,-0.003287274,0.005415238,-0.004290865,-0.001292516,0.000476291,0.00651111,0.07206324,0.059735766,-0.037426118,-0.002432834,0.046895753,0.000251784,0.01285387,-0.004154929,0.070267365,111,174,2046.113425,0,3912.945997,0.482444136,0.47709132,0.180305313,0.47709132,0.188696213,0.16465929,151.6456105,504.5938098,3.17719476
3336,1112,Current_position_4.0,0.081423206,0.002245278,-0.00122782,0.027489587,0.001388241,0.001097974,0.010445175,0.071477434,0.00337191,-0.003001951,-0.005966291,0.014318848,-0.000548673,-0.005199855,-0.008351943,-0.017476203,111,174,2037.874007,0,3944.932128,0.489019176,0.483419755,0.190225561,0.483419755,0.199003032,0.164308368,151.6711987,504.6193981,3.164400631
3337,1112,Current_position_5.0,0.21631007,0.006411856,-0.002839625,0.042528431,0.003932572,0.003878378,0.000860584,0.089389177,0.014035928,-0.005218374,-0.007863703,0.03503352,0.000622593,-0.01003203,-0.01157103,0.020665916,111,174,2037.874007,0,3944.932128,0.489019176,0.483419755,0.190225561,0.483419755,0.199003032,0.164308368,151.6711987,504.6193981,3.164400631
3338,1112,Current_position_6.0,0.370179527,0.006629302,-0.000955375,0.085335866,0.004342165,0.005961011,-0.002454661,0.467370011,0.137675509,0.025287892,0.010340035,0.033038,0.001263233,-0.02123753,-0.009121115,0.178548936,111,174,2037.874007,0,3944.932128,0.489019176,0.483419755,0.190225561,0.483419755,0.199003032,0.164308368,151.6711987,504.6193981,3.164400631
3339,1113,Current_position_4.0,0.051011775,-0.000733245,0.001539716,0.007137222,0.015187155,-0.001570435,0.023532173,0.031315074,-0.001752598,-0.014768939,-0.002549671,-0.000868588,4.57E-05,0.001754053,-0.002497689,-0.176414428,111,174,2051.686862,0,3807.290653,0.465859727,0.461116303,0.155263394,0.461116303,0.162699031,0.164896242,151.6283017,504.576501,3.185849165
3340,1113,Current_position_5.0,0.193891665,0.005171647,9.27E-05,0.011723315,0.027401209,0.005686763,0.008051489,0.05020647,0.022383131,-0.014938373,-0.002485254,-0.001752869,-0.001324334,0.002750324,-0.00732363,-0.118495319,111,174,2051.686862,0,3807.290653,0.465859727,0.461116303,0.155263394,0.461116303,0.162699031,0.164896242,151.6283017,504.576501,3.185849165
3341,1113,Current_position_6.0,0.324597717,0.007622248,9.97E-05,0.016243303,0.026851196,0.014332816,-0.000622102,0.175096791,0.061355667,-0.015498776,0.007663054,-0.001803671,-0.001324338,0.009320683,-0.001486845,-0.00888645,111,174,2051.686862,0,3807.290653,0.465859727,0.461116303,0.155263394,0.461116303,0.162699031,0.164896242,151.6283017,504.576501,3.185849165
3342,1114,Current_position_4.0,0.094400595,0.001830794,0.004009672,0.020258426,0.017735144,-0.002199106,-0.000910673,0.080276855,0.018711217,0.000603193,0.021349412,0.040073869,0.001052723,-0.006063227,-0.012603035,-0.076792679,111,174,2039.516251,0,3750.035482,0.460711097,0.456134146,0.147453526,0.456134146,0.154628206,0.164378372,151.6660986,504.614298,3.166950701
3343,1114,Current_position_5.0,0.250573827,0.007169814,0.001728884,0.034849052,0.02493442,-0.010465783,7.20E-05,0.05016281,0.009160295,-0.004979905,0.008103015,0.079597489,0.002944866,-0.010599242,-0.02547899,-0.07402114,111,174,2039.516251,0,3750.035482,0.460711097,0.456134146,0.147453526,0.456134146,0.154628206,0.164378372,151.6660986,504.614298,3.166950701
3344,1114,Current_position_6.0,0.324179822,0.006665309,0.002659927,0.040614559,0.017084712,-0.013559795,0.000963312,0.215329842,0.148745267,-0.000368187,0.041700608,0.056237946,0.003690767,-0.01019877,-0.013828289,0.10345646,111,174,2039.516251,0,3750.035482,0.460711097,0.456134146,0.147453526,0.456134146,0.154628206,0.164378372,151.6660986,504.614298,3.166950701
3345,1115,Current_position_4.0,0.091564467,0.001325578,0.004584097,0.017480011,-0.002931134,-0.004506764,0.000906124,0.125290915,0.018930373,-0.004005286,-0.005517646,-0.015519053,-0.005363794,0.006757765,-0.004639807,-0.038345539,111,174,2079.61278,0,3910.465515,0.473135033,0.46819304,0.166356657,0.46819304,0.174103566,0.166078408,151.5415752,504.4897746,3.229212391
3346,1115,Current_position_5.0,0.242362644,0.007358625,-0.000982997,0.036535162,-0.004469193,-0.0124143,-0.006525322,0.080276748,0.008558126,-0.014050495,-0.028059753,-0.040635269,-0.007040717,0.018473623,-0.009060215,0.028137924,111,174,2079.61278,0,3910.465515,0.473135033,0.46819304,0.166356657,0.46819304,0.174103566,0.166078408,151.5415752,504.4897746,3.229212391
3347,1115,Current_position_6.0,0.407986339,0.007929104,-0.00337355,0.044048863,-0.007003763,-0.015604459,-0.009015424,0.241028875,0.04214839,-0.009982197,0.012691346,-0.040006162,-0.014183483,0.022088417,-0.005944912,-0.011797699,111,174,2079.61278,0,3910.465515,0.473135033,0.46819304,0.166356657,0.46819304,0.174103566,0.166078408,151.5415752,504.4897746,3.229212391
3348,1116,Current_position_4.0,0.058011649,0.004708883,0.000341427,0.027903363,0.01342352,-0.000192618,0.003901565,-0.002559106,0.011532834,-0.005354847,-0.014667082,-0.017946896,-0.00158888,0.004430735,0.005522173,0.026604641,111,174,2307.037164,0,4079.139383,0.437654601,0.434430416,0.113431463,0.434430416,0.118485591,0.175409402,150.8352883,503.7834877,3.582355845
3349,1116,Current_position_5.0,0.186692314,0.011643067,-0.002862912,0.045431481,0.017671272,-0.013701611,-0.000663033,-0.013597797,0.029776332,-0.016434167,-0.01032495,-0.04114609,-0.003174283,0.008963911,0.019955654,0.025933439,111,174,2307.037164,0,4079.139383,0.437654601,0.434430416,0.113431463,0.434430416,0.118485591,0.175409402,150.8352883,503.7834877,3.582355845
3350,1116,Current_position_6.0,0.329425026,0.011867231,-0.002703349,0.074541565,0.017797271,-0.019659343,-0.000947597,0.124576497,0.096823674,-0.016690487,0.016816222,-0.024749027,-0.004842665,0.016743383,0.014709573,0.162283581,111,174,2307.037164,0,4079.139383,0.437654601,0.434430416,0.113431463,0.434430416,0.118485591,0.175409402,150.8352883,503.7834877,3.582355845
3351,1117,Current_position_4.0,0.064911747,0.009424507,-0.002751492,0.006606582,0.002501362,-0.031922349,8.02E-05,0.034483532,-0.00952953,-0.032877755,-0.016421698,0.003410122,-0.007076721,0.001747003,-0.000731765,0.044224402,111,174,2130.825808,0,3958.630433,0.466308311,0.461726513,0.156219939,0.461726513,0.163402217,0.168224785,151.3825285,504.3307279,3.308735727
3352,1117,Current_position_5.0,0.21316432,0.024261269,-0.005678581,0.015437281,0.001224072,-0.07775548,0.001624357,0.019469347,0.013723975,-0.028169243,-0.01956855,0.007916831,-1.74E-07,0.004568097,-0.001049041,0.110059001,111,174,2130.825808,0,3958.630433,0.466308311,0.461726513,0.156219939,0.461726513,0.163402217,0.168224785,151.3825285,504.3307279,3.308735727
3353,1117,Current_position_6.0,0.303850899,0.022394606,-0.004549306,0.018235489,0.003381737,-0.095308128,0.002063882,0.215400825,0.071190169,-0.03259879,0.002114499,0.007236479,-2.00E-07,0.006739835,-0.000600091,0.194817845,111,174,2130.825808,0,3958.630433,0.466308311,0.461726513,0.156219939,0.461726513,0.163402217,0.168224785,151.3825285,504.3307279,3.308735727
3354,1118,Current_position_4.0,0.076358685,0.007791418,-0.00062191,0.020499769,0.00835245,-0.000558155,0.003670558,0.049785487,0.023944554,-0.006185697,0.004851862,0.017011941,-0.010012612,-0.006506282,-0.000761666,-0.009763289,111,174,2030.275495,0,3835.85861,0.475873949,0.470711593,0.170304659,0.470711593,0.178397,0.163984078,151.6947966,504.642996,3.1526017
3355,1118,Current_position_5.0,0.190015706,0.017088369,-0.000267923,0.038145855,0.011436169,-0.005087106,-0.006932732,0.060886686,0.032965503,-0.016861061,0.003601274,0.043308925,-0.00756163,-0.013764142,-0.00138997,0.097037281,111,174,2030.275495,0,3835.85861,0.475873949,0.470711593,0.170304659,0.470711593,0.178397,0.163984078,151.6947966,504.642996,3.1526017
3356,1118,Current_position_6.0,0.237083846,0.017764013,-0.000593366,0.042445807,0.007654444,-0.00519268,-0.006379904,0.172216367,0.116334244,-0.029101913,0.019454893,0.041918726,-0.011919788,-0.024609051,-0.000537066,0.149035924,111,174,2030.275495,0,3835.85861,0.475873949,0.470711593,0.170304659,0.470711593,0.178397,0.163984078,151.6947966,504.642996,3.1526017
3357,1119,Current_position_4.0,0.033005253,0.012810635,0.003327798,0.019043112,-0.001111424,-0.002738734,0.01125097,0.033839246,0.008469057,-0.019882818,-0.006601965,0.007954753,0.001177364,0.005256372,-0.003927654,-0.01065851,111,174,2157.507903,0,4119.050504,0.481246716,0.476212321,0.178927422,0.476212321,0.186819177,0.169332273,151.2996649,504.2478643,3.350167552
3358,1119,Current_position_5.0,0.123871241,0.024638824,0.000452138,0.034615015,-0.001070416,0.020095789,-0.000332219,0.143380286,0.035688019,-0.022487061,-0.014322548,0.012159552,-0.002041664,0.012444642,-0.007872726,-0.011189387,111,174,2157.507903,0,4119.050504,0.481246716,0.476212321,0.178927422,0.476212321,0.186819177,0.169332273,151.2996649,504.2478643,3.350167552
3359,1119,Current_position_6.0,0.173322701,0.025018187,0.013054694,0.052385019,-0.001829698,0.028034679,0.004774411,0.34606009,0.104118086,-0.011901602,0.018956319,0.012707728,-0.003481299,0.014880641,-0.005817158,0.093838885,111,174,2157.507903,0,4119.050504,0.481246716,0.476212321,0.178927422,0.476212321,0.186819177,0.169332273,151.2996649,504.2478643,3.350167552
3360,1120,Current_position_4.0,0.105954919,0.001041797,0.001005001,0.024735271,0.00066694,-0.00059493,0.013037937,0.130255363,0.047882919,0.016624461,0.028003752,0.013845612,0.00026025,0.000814433,0.007415659,-0.1763918,111,174,2082.715813,0,3890.744558,0.469504621,0.464699935,0.16088098,0.464699935,0.168412649,0.166209248,151.5319385,504.4801378,3.234030765
3361,1120,Current_position_5.0,0.236360372,0.005751239,0.001634971,0.036213039,0.007107865,-0.005712958,0.001522936,0.098434574,0.036011243,-0.001651778,0.006221286,0.032246431,0.000151299,0.001875845,0.009454997,-0.177772717,111,174,2082.715813,0,3890.744558,0.469504621,0.464699935,0.16088098,0.464699935,0.168412649,0.166209248,151.5319385,504.4801378,3.234030765
3362,1120,Current_position_6.0,0.448009438,0.007006622,0.0011878,0.053817162,0.007222527,-0.010747551,0.001031984,0.401656749,0.159313224,0.018341865,0.080770217,0.026039054,-6.88E-08,0.003320973,0.004969089,-0.15140507,111,174,2082.715813,0,3890.744558,0.469504621,0.464699935,0.16088098,0.464699935,0.168412649,0.166209248,151.5319385,504.4801378,3.234030765
3363,1121,Current_position_4.0,0.097109101,0.001617655,-0.002912798,0.025395128,0.035130407,-0.00178264,0.00097795,0.026609936,0.033885981,-2.97E-05,-0.000397286,-0.004468547,-0.016863083,0.010555137,0.001750737,-0.032814928,111,174,2148.836211,0,3805.733663,0.438880601,0.435368736,0.114902342,0.435368736,0.120407429,0.168973135,151.3265956,504.274795,3.33670219
3364,1121,Current_position_5.0,0.252262039,0.004489627,0.000526415,0.043984252,0.031333551,-0.00621346,-0.012135872,0.048128084,0.040932146,-0.009150753,-0.003860357,-0.015498963,-0.026013893,0.022357442,0.002257506,0.025084844,111,174,2148.836211,0,3805.733663,0.438880601,0.435368736,0.114902342,0.435368736,0.120407429,0.168973135,151.3265956,504.274795,3.33670219
3365,1121,Current_position_6.0,0.378178709,0.002548897,0.000961657,0.063925741,0.025878979,-0.009361291,-0.015959241,0.186591672,0.132441334,-0.005312255,0.025620084,-0.011681706,-0.0260145,0.031898598,0.001959515,0.027942614,111,174,2148.836211,0,3805.733663,0.438880601,0.435368736,0.114902342,0.435368736,0.120407429,0.168973135,151.3265956,504.274795,3.33670219
3366,1122,Current_position_4.0,0.092048282,8.17E-05,0.006569048,0.025209329,0.004975996,-0.010826051,0.00145313,-0.000173394,0.015625885,-0.01263469,-0.002016757,0.006450392,-0.013997599,-0.003531471,-0.003074686,-0.002149524,111,174,2226.60839,0,4090.637278,0.459840613,0.455681783,0.146744416,0.455681783,0.153263664,0.172167298,151.0850671,504.0332665,3.457466444
3367,1122,Current_position_5.0,0.254760662,0.001315485,0.007359975,0.050337921,0.00611932,-0.034627007,0.000671248,0.001691776,0.043503515,-0.022844162,-0.002961043,0.016844658,-0.00792983,-0.006344512,-0.004163642,0.034824459,111,174,2226.60839,0,4090.637278,0.459840613,0.455681783,0.146744416,0.455681783,0.153263664,0.172167298,151.0850671,504.0332665,3.457466444
3368,1122,Current_position_6.0,0.420283026,0.002219551,0.003362687,0.068966005,0.011838735,-0.0555719,0.000141071,0.198909864,0.102461075,0.000487015,-5.55E-05,0.012556447,-0.016694386,-0.00873663,-0.003327818,0.0855121,111,174,2226.60839,0,4090.637278,0.459840613,0.455681783,0.146744416,0.455681783,0.153263664,0.172167298,151.0850671,504.0332665,3.457466444
3369,1123,Current_position_4.0,0.043614273,-0.002184067,5.16E-05,0.002648422,0.00300028,0.003222899,0.014565166,0.021940687,0.007127667,-0.015394199,-0.00978602,0.003568625,-0.004258457,0.005074903,0.009421394,-0.112057714,111,174,1957.970072,0,3748.852615,0.483343715,0.477714844,0.181282729,0.477714844,0.190106364,0.160865515,151.9193476,504.867547,3.040326198
3370,1123,Current_position_5.0,0.183010846,-0.00782966,-0.000129178,0.005055651,0.0059201,0.013215639,-0.000513732,0.053098204,0.023368276,-0.024519404,-0.016287264,0.015470818,-0.004008145,0.01427574,0.020817446,-0.009472623,111,174,1957.970072,0,3748.852615,0.483343715,0.477714844,0.181282729,0.477714844,0.190106364,0.160865515,151.9193476,504.867547,3.040326198
3371,1123,Current_position_6.0,0.404999883,-0.007044633,-0.000194543,0.006754453,0.0104005,0.018817966,-0.012236315,0.204772982,0.109042488,0.00081482,0.003475916,0.013495853,-0.005240092,0.015855817,0.016770506,0.096120752,111,174,1957.970072,0,3748.852615,0.483343715,0.477714844,0.181282729,0.477714844,0.190106364,0.160865515,151.9193476,504.867547,3.040326198
3372,1124,Current_position_4.0,0.057631445,0.000120378,1.37E-05,0.013543719,0.000286639,-0.004101573,0.00765308,0.040097186,0.016869041,-0.011940774,0.009867496,0.00590341,-0.008336668,0.013609018,-0.002251435,-0.062446719,111,174,2129.615473,0,4038.560931,0.477659815,0.472679623,0.173389679,0.472679623,0.181196466,0.168174375,151.3862873,504.3344867,3.306856325
3373,1124,Current_position_5.0,0.212080605,0.004347962,-8.71E-05,0.021609251,0.000619698,-0.009585449,-0.001155886,0.088028891,0.060510217,-0.009376064,0.001802928,0.01502698,-0.005574007,0.030035204,-0.005216845,-0.041504291,111,174,2129.615473,0,4038.560931,0.477659815,0.472679623,0.173389679,0.472679623,0.181196466,0.168174375,151.3862873,504.3344867,3.306856325
