,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_1.0,Contract_duration_2.0,Contract_duration_3.0,Contract_duration_4.0,Contract_duration_5.0,Leadership_position_1.0,Leadership_position_2.0,Leadership_position_3.0
840,77,Current_position_6.0,-0.002445601851106703,0.018208049238972797,0.0100915448564725,0.04779703842620467,0.0029780055794908058,0.009689085871480556,-0.02584553122322693,0.07523104282358081,0.004078045828171273,0.01578938246794117,-0.027282498172580376,0.027497479888729442,-0.0005898146210514927,0.022989545264486724,-0.003906723809062483,,-0.010513438728655128,0.003981963577272173,-0.010497627257335834
841,77,Current_position_7.0,0.019288512509299114,0.04700140631544533,-0.0066751442602858806,0.019875409101595996,0.00714040188988384,-0.01042692669353538,0.000580784336723977,-0.07339692857402325,-0.07545212244016995,-0.04793227364388453,-0.03282756231352653,-0.006479895769291111,0.0014335883953846837,0.02304746049802673,-0.003914945643447188,,-0.009967947085223297,-0.0007584852907727925,-0.025770703488224942
842,77,Current_position_8.0,-0.0075007298398026365,0.0019915432454915743,0.006845575519240238,-0.010889862218048068,-0.0007194736254007237,-0.010797544801594951,0.007842997555390323,0.024513233739124944,-0.011698523076522837,-0.0146461021595968,0.006700682383849421,-0.014230208988168345,-5.9827772446395335e-05,-0.022332092083220626,-0.0039169225506982775,,-0.001551801500359065,-0.0011958511700548137,-0.00777155722389829
843,77,Current_position_9.0,-0.012384714764723928,-0.006275885189926626,-8.605841177975729e-05,-0.017347201978965117,0.0031561703528717334,-0.01816898280754873,0.02300177901908045,0.05160575323156418,-0.027514499798956708,-0.004548960338804663,0.0012382598094441589,-0.0185334651342883,-0.00016057660097200914,-0.030614270959711923,-0.003917787544564253,,0.00787193127834531,-0.002612903908309007,0.009147717103568787
844,77,Current_position_10.0,-0.011266465451196717,0.000503757938942128,0.006369961400250578,0.007426292024454283,-0.001874055462741179,0.03021065310149697,-0.037039958867314655,-0.04702594958891143,-0.021212066670505663,-0.03919652328393141,-0.036874374032183306,0.02333958071402626,-0.0005053863106597729,0.01920428823095153,-0.003917226330686592,,-0.0025228256984239084,0.000184100465094647,-0.005210170293658813
845,77,Current_position_11.0,-0.01421166197996095,-0.015575025032148308,0.0005230255163147965,-0.030510720152860497,-0.0019428471790340577,-0.03333180059763044,0.03327154843932176,0.024287760829630464,-0.010151252444241851,0.03525869464185906,0.02347344333063704,-0.011550679643334782,0.0006080498728142506,-0.0018746680324415444,0.00042612628575491813,,0.004738582860265182,-0.002851298347208456,0.0010467247573015866
846,77,Current_position_12.0,-0.009002313264942585,-0.06703513709197191,-0.025226442994983556,-0.012924146355680679,-0.004117068403331669,0.04730349135886809,-0.04104346197838215,-0.05593942553200297,0.10768754584021545,0.007461832332642052,-0.009824600416228546,0.0029541884512177645,0.0001968965958192668,0.018442602657646884,0.028188360416351248,,0.008068974184417129,-0.0026797833933825486,0.009371490483747691
847,78,Current_position_2.0,0.019038585086578755,0.06495106611546932,0.0028698037581048347,0.07659681109213587,-0.00366113233198157,0.006200602028550901,-0.01827048728527009,0.013280635189833722,0.06375149166739867,-0.02448291143885041,-0.027275410725147588,0.024652765917581785,0.004874168480334796,0.01698186510172198,0.0008922683225773744,,-0.0065152351106103935,0.038979370821169944,-0.0010888668033951809
848,78,Current_position_3.0,0.0031238579037558196,0.02903621362702644,-0.0013160879358603567,0.05157410923364064,-0.003737346077783396,0.016600220338412575,-0.03079695168813963,-0.09224719561278835,-0.043822779990674424,-0.022581387341399826,0.02332189043526907,0.0341456523411014,0.008098872414187514,0.020513713289072165,-0.007847464937273731,,-0.003979909671055941,0.013443576571270224,-0.014882893723792213
849,78,Current_position_4.0,0.008122478051287421,0.027552969638124022,-0.003075743568640441,-0.0005420404516986272,0.004136260675353314,0.027642179294363134,-0.026920900051929875,-0.11022039605243307,0.01340127216685958,0.06420217224227961,0.03295308668889192,0.01853388208095693,-0.0016326563920246193,0.020586612846774148,-0.007843732564256757,,0.0007523604202104948,0.0011986215205547772,0.007942178988094076
850,78,Current_position_5.0,0.02786972960488186,0.049320481976734123,-0.0036326837671043573,0.09315647451717399,-0.0044652821729369244,0.020594232474853553,-0.026983948066672706,0.10091372695661062,0.19656441927028004,0.05353573149457578,0.013560844572241392,0.03416614262058104,0.00809867085489942,0.020540588731877904,-0.007803493810913729,,-0.008020278336467715,0.058333636462571906,0.012852742509969813
